url_path,views_total,views_unique
/FAROTECH/orbitfabric,56,8
/FAROTECH/orbitfabric/issues,10,1
/FAROTECH/orbitfabric/pulls,9,1
/FAROTECH/orbitfabric/graphs/traffic,5,1
/FAROTECH/orbitfabric/pulse,5,1
/FAROTECH/orbitfabric/releases,5,1
/FAROTECH/orbitfabric/releases/tag/v1.1.0,4,1
/FAROTECH/orbitfabric/blob/main/docs/releases/v1.2.0.md,3,1
/FAROTECH/orbitfabric/issues/228,3,1
/FAROTECH/orbitfabric/tags,3,1
